model,training_size,run_id,seed,feature_name,mean_abs_shap
random_forest,120,9,1051,noun_ratio,0.015640293957934166
random_forest,120,9,1051,verb_ratio,0.031401427631753145
random_forest,120,9,1051,adjective_ratio,0.016708959027065855
random_forest,120,9,1051,adverb_ratio,0.020193557334058216
random_forest,120,9,1051,pronoun_ratio,0.015050231099674724
random_forest,120,9,1051,determiner_ratio,0.04872395290436581
random_forest,120,10,1052,word_count,0.01063363074345792
random_forest,120,10,1052,sentence_count,0.03606567406914868
random_forest,120,10,1052,type_token_ratio,0.02643582528141148
random_forest,120,10,1052,filler_count,0.011566288280801019
random_forest,120,10,1052,filler_ratio,0.01539936111579815
random_forest,120,10,1052,mean_clause_length,0.017047308703179928
random_forest,120,10,1052,content_density,0.09799787183503668
random_forest,120,10,1052,noun_ratio,0.022165922233239144
random_forest,120,10,1052,verb_ratio,0.0190454238606056
random_forest,120,10,1052,adjective_ratio,0.03755068107949835
random_forest,120,10,1052,adverb_ratio,0.011262617576085177
random_forest,120,10,1052,pronoun_ratio,0.015342844456176863
random_forest,120,10,1052,determiner_ratio,0.04089301708243814
random_forest,120,11,1053,word_count,0.027447699008272743
random_forest,120,11,1053,sentence_count,0.011751434197302046
random_forest,120,11,1053,type_token_ratio,0.019601960836674454
random_forest,120,11,1053,filler_count,0.01260527420414898
random_forest,120,11,1053,filler_ratio,0.03717544568777006
random_forest,120,11,1053,mean_clause_length,0.016605951870267668
random_forest,120,11,1053,content_density,0.0259289120210345
random_forest,120,11,1053,noun_ratio,0.012431572307968963
random_forest,120,11,1053,verb_ratio,0.017654356255692012
random_forest,120,11,1053,adjective_ratio,0.04693098883838047
random_forest,120,11,1053,adverb_ratio,0.014967075601820548
random_forest,120,11,1053,pronoun_ratio,0.02430650365343941
random_forest,120,11,1053,determiner_ratio,0.04324065282423627
random_forest,120,12,1054,word_count,0.01261380797683008
random_forest,120,12,1054,sentence_count,0.03811701346276095
random_forest,120,12,1054,type_token_ratio,0.007552876863754439
random_forest,120,12,1054,filler_count,0.02042643805522554
random_forest,120,12,1054,filler_ratio,0.03947307711108199
random_forest,120,12,1054,mean_clause_length,0.013647463880950759
random_forest,120,12,1054,content_density,0.04680789214700477
random_forest,120,12,1054,noun_ratio,0.01685796101807379
random_forest,120,12,1054,verb_ratio,0.01407708933882835
random_forest,120,12,1054,adjective_ratio,0.01958940903416533
random_forest,120,12,1054,adverb_ratio,0.012295293666844977
random_forest,120,12,1054,pronoun_ratio,0.018497048172116594
random_forest,120,12,1054,determiner_ratio,0.027093730744809363
random_forest,120,13,1055,word_count,0.04042090020538277
random_forest,120,13,1055,sentence_count,0.01729213971429715
random_forest,120,13,1055,type_token_ratio,0.018398094021078275
random_forest,120,13,1055,filler_count,0.015802684492588998
random_forest,120,13,1055,filler_ratio,0.04019431368162714
random_forest,120,13,1055,mean_clause_length,0.026811029743241
random_forest,120,13,1055,content_density,0.06190370215940486
random_forest,120,13,1055,noun_ratio,0.014581142281015974
random_forest,120,13,1055,verb_ratio,0.013583095336101298
random_forest,120,13,1055,adjective_ratio,0.018176409083351545
random_forest,120,13,1055,adverb_ratio,0.016207682032146904
random_forest,120,13,1055,pronoun_ratio,0.010843991651554082
random_forest,120,13,1055,determiner_ratio,0.02432776894680349
random_forest,120,14,1056,word_count,0.03814816385593076
random_forest,120,14,1056,sentence_count,0.020182409126869062
random_forest,120,14,1056,type_token_ratio,0.03562144622428605
random_forest,120,14,1056,filler_count,0.009854009538986474
random_forest,120,14,1056,filler_ratio,0.03610687578710288
random_forest,120,14,1056,mean_clause_length,0.03426489235623649
random_forest,120,14,1056,content_density,0.026645787396743493
random_forest,120,14,1056,noun_ratio,0.015741102273462575
random_forest,120,14,1056,verb_ratio,0.020347711762853278
random_forest,120,14,1056,adjective_ratio,0.03016874300247612
random_forest,120,14,1056,adverb_ratio,0.01402576230517146
random_forest,120,14,1056,pronoun_ratio,0.026623781753202513
random_forest,120,14,1056,determiner_ratio,0.038353868083117956
random_forest,120,15,1057,word_count,0.04156679152459523
random_forest,120,15,1057,sentence_count,0.009427107921686684
random_forest,120,15,1057,type_token_ratio,0.01930828119963432
random_forest,120,15,1057,filler_count,0.024020411009367613
random_forest,120,15,1057,filler_ratio,0.06652847535211398
random_forest,120,15,1057,mean_clause_length,0.016302403308103904
random_forest,120,15,1057,content_density,0.02334646332924327
random_forest,120,15,1057,noun_ratio,0.0170109268912275
random_forest,120,15,1057,verb_ratio,0.018631210383150194
random_forest,120,15,1057,adjective_ratio,0.014311856939063245
random_forest,120,15,1057,adverb_ratio,0.018418904696962578
random_forest,120,15,1057,pronoun_ratio,0.02295488335312825
random_forest,120,15,1057,determiner_ratio,0.02187041728072927
random_forest,120,16,1058,word_count,0.034619321684999704
random_forest,120,16,1058,sentence_count,0.03978234065646878
random_forest,120,16,1058,type_token_ratio,0.014010658045045452
random_forest,120,16,1058,filler_count,0.01498928122301398
random_forest,120,16,1058,filler_ratio,0.02672961491455226
random_forest,120,16,1058,mean_clause_length,0.016261298917955476
random_forest,120,16,1058,content_density,0.06677793541489337
random_forest,120,16,1058,noun_ratio,0.03300323808324871
random_forest,120,16,1058,verb_ratio,0.017918960465624422
random_forest,120,16,1058,adjective_ratio,0.012602188520012682
random_forest,120,16,1058,adverb_ratio,0.01580366428524182
random_forest,120,16,1058,pronoun_ratio,0.030346634533301164
random_forest,120,16,1058,determiner_ratio,0.02151349973327494
random_forest,120,17,1059,word_count,0.06172640997856245
random_forest,120,17,1059,sentence_count,0.03931002328683159
random_forest,120,17,1059,type_token_ratio,0.034273831695410685
random_forest,120,17,1059,filler_count,0.010805325990168058
random_forest,120,17,1059,filler_ratio,0.014137195887292365
random_forest,120,17,1059,mean_clause_length,0.011767470427207629
random_forest,120,17,1059,content_density,0.03160653864096238
random_forest,120,17,1059,noun_ratio,0.009631402745738645
random_forest,120,17,1059,verb_ratio,0.014239632750112224
random_forest,120,17,1059,adjective_ratio,0.02784923481148477
random_forest,120,17,1059,adverb_ratio,0.015561418849298056
random_forest,120,17,1059,pronoun_ratio,0.036982817850230276
random_forest,120,17,1059,determiner_ratio,0.03829940593624126
random_forest,120,18,1060,word_count,0.02621555417850156
random_forest,120,18,1060,sentence_count,0.01027203605417526
random_forest,120,18,1060,type_token_ratio,0.009849458322563957
random_forest,120,18,1060,filler_count,0.014306981431756566
random_forest,120,18,1060,filler_ratio,0.043161261640708895
random_forest,120,18,1060,mean_clause_length,0.040352324493361874
random_forest,120,18,1060,content_density,0.0631370610425165
random_forest,120,18,1060,noun_ratio,0.029512809572368803
random_forest,120,18,1060,verb_ratio,0.02384987355684037
random_forest,120,18,1060,adjective_ratio,0.022220088720412905
random_forest,120,18,1060,adverb_ratio,0.018004195325153204
random_forest,120,18,1060,pronoun_ratio,0.010310434977661011
random_forest,120,18,1060,determiner_ratio,0.032674722135033106
random_forest,120,19,1061,word_count,0.031449750996292394
random_forest,120,19,1061,sentence_count,0.011902715697298541
random_forest,120,19,1061,type_token_ratio,0.04124663858939736
random_forest,120,19,1061,filler_count,0.01571107157054901
random_forest,120,19,1061,filler_ratio,0.06387314520265289
random_forest,120,19,1061,mean_clause_length,0.025898976395927774
random_forest,120,19,1061,content_density,0.04156828431715288
random_forest,120,19,1061,noun_ratio,0.010748805256109032
random_forest,120,19,1061,verb_ratio,0.0191603108077364
random_forest,120,19,1061,adjective_ratio,0.03219747575638697
random_forest,120,19,1061,adverb_ratio,0.014400317971239928
random_forest,120,19,1061,pronoun_ratio,0.022128723963993478
random_forest,120,19,1061,determiner_ratio,0.023368650242878174
random_forest,160,0,2042,word_count,0.01874088709834041
random_forest,160,0,2042,sentence_count,0.016733027322739718
random_forest,160,0,2042,type_token_ratio,0.028481923245893388
random_forest,160,0,2042,filler_count,0.019430569862871987
random_forest,160,0,2042,filler_ratio,0.046162977048675204
random_forest,160,0,2042,mean_clause_length,0.014453924604708845
random_forest,160,0,2042,content_density,0.054902160972983435
random_forest,160,0,2042,noun_ratio,0.016154904220987497
random_forest,160,0,2042,verb_ratio,0.01565196316858817
random_forest,160,0,2042,adjective_ratio,0.02882656612831246
random_forest,160,0,2042,adverb_ratio,0.021875324054834284
random_forest,160,0,2042,pronoun_ratio,0.024756220599403866
random_forest,160,0,2042,determiner_ratio,0.03237266777503768
random_forest,160,1,2043,word_count,0.023119164953122134
random_forest,160,1,2043,sentence_count,0.014725171387025662
random_forest,160,1,2043,type_token_ratio,0.013796748647443263
random_forest,160,1,2043,filler_count,0.018409211500968088
random_forest,160,1,2043,filler_ratio,0.07556036637081245
random_forest,160,1,2043,mean_clause_length,0.015655081891462905
random_forest,160,1,2043,content_density,0.04528040973683953
random_forest,160,1,2043,noun_ratio,0.015791498980249234
random_forest,160,1,2043,verb_ratio,0.018290188395926065
random_forest,160,1,2043,adjective_ratio,0.026585236423416824
random_forest,160,1,2043,adverb_ratio,0.025899947858763046
random_forest,160,1,2043,pronoun_ratio,0.027182845023306375
random_forest,160,1,2043,determiner_ratio,0.02064000641007245
random_forest,160,2,2044,word_count,0.013350884226652699
random_forest,160,2,2044,sentence_count,0.03473058009951729
random_forest,160,2,2044,type_token_ratio,0.015030751559944142
random_forest,160,2,2044,filler_count,0.01564525037896374
random_forest,160,2,2044,filler_ratio,0.05766061852112141
random_forest,160,2,2044,mean_clause_length,0.013959560599215593
random_forest,160,2,2044,content_density,0.047043240661726785
random_forest,160,2,2044,noun_ratio,0.015163324539021042
random_forest,160,2,2044,verb_ratio,0.016854953707337472
random_forest,160,2,2044,adjective_ratio,0.012327320859837225
random_forest,160,2,2044,adverb_ratio,0.015998408335303794
random_forest,160,2,2044,pronoun_ratio,0.025846334766424662
random_forest,160,2,2044,determiner_ratio,0.043118651856295286
random_forest,160,3,2045,word_count,0.07211308496096838
random_forest,160,3,2045,sentence_count,0.024137001588680578
random_forest,160,3,2045,type_token_ratio,0.03945845411437858
random_forest,160,3,2045,filler_count,0.01562559904286142
random_forest,160,3,2045,filler_ratio,0.01336607950324833
random_forest,160,3,2045,mean_clause_length,0.014772093919320165
random_forest,160,3,2045,content_density,0.0658616820913887
random_forest,160,3,2045,noun_ratio,0.013135042436980863
random_forest,160,3,2045,verb_ratio,0.006759120671620167
random_forest,160,3,2045,adjective_ratio,0.019180925162687382
random_forest,160,3,2045,adverb_ratio,0.031054829552999763
random_forest,160,3,2045,pronoun_ratio,0.030768813362853586
random_forest,160,3,2045,determiner_ratio,0.025200020126388743
random_forest,160,4,2046,word_count,0.025072358098933968
random_forest,160,4,2046,sentence_count,0.025631869706080578
random_forest,160,4,2046,type_token_ratio,0.01850726023475128
random_forest,160,4,2046,filler_count,0.016529689472944635
random_forest,160,4,2046,filler_ratio,0.059211904192469925
random_forest,160,4,2046,mean_clause_length,0.009021980160092844
random_forest,160,4,2046,content_density,0.05193480006293498
random_forest,160,4,2046,noun_ratio,0.015257878460253477
random_forest,160,4,2046,verb_ratio,0.010320477584362683
random_forest,160,4,2046,adjective_ratio,0.013942292616638952
random_forest,160,4,2046,adverb_ratio,0.02482119249297815
random_forest,160,4,2046,pronoun_ratio,0.02170645432548402
random_forest,160,4,2046,determiner_ratio,0.0356022953019874
random_forest,160,5,2047,word_count,0.035428107491605944
random_forest,160,5,2047,sentence_count,0.017080247422694584
random_forest,160,5,2047,type_token_ratio,0.03742917593226025
random_forest,160,5,2047,filler_count,0.016137173220662743
random_forest,160,5,2047,filler_ratio,0.06265687765353505
random_forest,160,5,2047,mean_clause_length,0.01980597489680728
random_forest,160,5,2047,content_density,0.05290587689048607
random_forest,160,5,2047,noun_ratio,0.012319822464451135
random_forest,160,5,2047,verb_ratio,0.0160944523538717
random_forest,160,5,2047,adjective_ratio,0.030968306929185018
random_forest,160,5,2047,adverb_ratio,0.018055697901619778
random_forest,160,5,2047,pronoun_ratio,0.02203389704826198
random_forest,160,5,2047,determiner_ratio,0.02396607911249854
random_forest,160,6,2048,word_count,0.01943411410756255
random_forest,160,6,2048,sentence_count,0.023780327869011825
random_forest,160,6,2048,type_token_ratio,0.01182961691525956
random_forest,160,6,2048,filler_count,0.011726936382918515
random_forest,160,6,2048,filler_ratio,0.02657919325731844
random_forest,160,6,2048,mean_clause_length,0.014668565845273443
random_forest,160,6,2048,content_density,0.044681683234779265
random_forest,160,6,2048,noun_ratio,0.017350921397257933
random_forest,160,6,2048,verb_ratio,0.038297750160904795
random_forest,160,6,2048,adjective_ratio,0.0366450658057488
random_forest,160,6,2048,adverb_ratio,0.012151281179952397
random_forest,160,6,2048,pronoun_ratio,0.025753475846549155
random_forest,160,6,2048,determiner_ratio,0.038603686217603204
random_forest,160,7,2049,word_count,0.049936925655393816
random_forest,160,7,2049,sentence_count,0.024532169321086407
random_forest,160,7,2049,type_token_ratio,0.02218968191536135
random_forest,160,7,2049,filler_count,0.0073789102842548955
random_forest,160,7,2049,filler_ratio,0.016676084940602704
random_forest,160,7,2049,mean_clause_length,0.01805626616039812
random_forest,160,7,2049,content_density,0.05767160501579458
random_forest,160,7,2049,noun_ratio,0.0183542718505862
random_forest,160,7,2049,verb_ratio,0.012676165433214237
random_forest,160,7,2049,adjective_ratio,0.0428311773638446
random_forest,160,7,2049,adverb_ratio,0.018228684744228
random_forest,160,7,2049,pronoun_ratio,0.025772626685619093
random_forest,160,7,2049,determiner_ratio,0.022195836843625708
random_forest,160,8,2050,word_count,0.021700890292019416
random_forest,160,8,2050,sentence_count,0.014784761295936732
random_forest,160,8,2050,type_token_ratio,0.011169117685309022
random_forest,160,8,2050,filler_count,0.027684054297683742
random_forest,160,8,2050,filler_ratio,0.040064043423088454
random_forest,160,8,2050,mean_clause_length,0.013949104869709572
random_forest,160,8,2050,content_density,0.0791598179399737
random_forest,160,8,2050,noun_ratio,0.030582764486448377
random_forest,160,8,2050,verb_ratio,0.009767362958113306
random_forest,160,8,2050,adjective_ratio,0.01371333272845258
random_forest,160,8,2050,adverb_ratio,0.018232138396132788
random_forest,160,8,2050,pronoun_ratio,0.020152425882083
random_forest,160,8,2050,determiner_ratio,0.026057710413566325
random_forest,160,9,2051,word_count,0.03596155022984439
random_forest,160,9,2051,sentence_count,0.04777621004202785
random_forest,160,9,2051,type_token_ratio,0.027549780041201188
random_forest,160,9,2051,filler_count,0.014837270317025286
random_forest,160,9,2051,filler_ratio,0.017718776657087192
random_forest,160,9,2051,mean_clause_length,0.038213718973184055
random_forest,160,9,2051,content_density,0.07502139863483989
random_forest,160,9,2051,noun_ratio,0.017870182004283683
random_forest,160,9,2051,verb_ratio,0.022807041157507986
random_forest,160,9,2051,adjective_ratio,0.016445936482483603
random_forest,160,9,2051,adverb_ratio,0.014391073283923106
random_forest,160,9,2051,pronoun_ratio,0.014133903530535008
random_forest,160,9,2051,determiner_ratio,0.01677360232788677
random_forest,160,10,2052,word_count,0.016189713275136342
random_forest,160,10,2052,sentence_count,0.021056501939168963
random_forest,160,10,2052,type_token_ratio,0.02619556200756676
random_forest,160,10,2052,filler_count,0.011651932293826424
random_forest,160,10,2052,filler_ratio,0.02278576999039312
random_forest,160,10,2052,mean_clause_length,0.01098819216628802
random_forest,160,10,2052,content_density,0.09397533077896394
random_forest,160,10,2052,noun_ratio,0.01564185439776982
random_forest,160,10,2052,verb_ratio,0.013339715343962171
random_forest,160,10,2052,adjective_ratio,0.023870024867547576
random_forest,160,10,2052,adverb_ratio,0.011861809486562909
random_forest,160,10,2052,pronoun_ratio,0.02513820415438393
random_forest,160,10,2052,determiner_ratio,0.03829957948352482
random_forest,160,11,2053,word_count,0.039473202705786054
random_forest,160,11,2053,sentence_count,0.011402748737454735
random_forest,160,11,2053,type_token_ratio,0.03165042921648459
random_forest,160,11,2053,filler_count,0.011430311525806282
random_forest,160,11,2053,filler_ratio,0.045894830538109464
random_forest,160,11,2053,mean_clause_length,0.022214510546521165
random_forest,160,11,2053,content_density,0.05219610151362417
random_forest,160,11,2053,noun_ratio,0.012950578467710727
random_forest,160,11,2053,verb_ratio,0.016582309964632693
random_forest,160,11,2053,adjective_ratio,0.017517598402690262
random_forest,160,11,2053,adverb_ratio,0.01677516076138801
random_forest,160,11,2053,pronoun_ratio,0.030865039261845573
random_forest,160,11,2053,determiner_ratio,0.02114641985065712
random_forest,160,12,2054,word_count,0.024779378771502065
random_forest,160,12,2054,sentence_count,0.015935178766555206
random_forest,160,12,2054,type_token_ratio,0.023062799032895025
random_forest,160,12,2054,filler_count,0.014742009581040823
random_forest,160,12,2054,filler_ratio,0.03914025674112054
random_forest,160,12,2054,mean_clause_length,0.011619345020178192
random_forest,160,12,2054,content_density,0.0316510430752165
random_forest,160,12,2054,noun_ratio,0.03362744247320393
random_forest,160,12,2054,verb_ratio,0.016333421909109802
random_forest,160,12,2054,adjective_ratio,0.042925631674245325
random_forest,160,12,2054,adverb_ratio,0.020799666884034687
random_forest,160,12,2054,pronoun_ratio,0.020038012085039254
random_forest,160,12,2054,determiner_ratio,0.043910171765545174
random_forest,160,13,2055,word_count,0.025127957109612
random_forest,160,13,2055,sentence_count,0.047242439223524946
random_forest,160,13,2055,type_token_ratio,0.02021819583911224
random_forest,160,13,2055,filler_count,0.008216478511781134
random_forest,160,13,2055,filler_ratio,0.03094811473806658
random_forest,160,13,2055,mean_clause_length,0.020783012716518102
random_forest,160,13,2055,content_density,0.06518373709962948
random_forest,160,13,2055,noun_ratio,0.01459633107027306
random_forest,160,13,2055,verb_ratio,0.010534781911159521
random_forest,160,13,2055,adjective_ratio,0.03807543124342108
random_forest,160,13,2055,adverb_ratio,0.019237034668928267
random_forest,160,13,2055,pronoun_ratio,0.017065897462809215
random_forest,160,13,2055,determiner_ratio,0.027010752799257416
random_forest,160,14,2056,word_count,0.0185008263247236
random_forest,160,14,2056,sentence_count,0.013270589358349127
random_forest,160,14,2056,type_token_ratio,0.010508498510762364
random_forest,160,14,2056,filler_count,0.016745552053087448
random_forest,160,14,2056,filler_ratio,0.04524060775424914
random_forest,160,14,2056,mean_clause_length,0.013606636204531241
random_forest,160,14,2056,content_density,0.06065181373004502
random_forest,160,14,2056,noun_ratio,0.01300524938556388
random_forest,160,14,2056,verb_ratio,0.014917362974460956
random_forest,160,14,2056,adjective_ratio,0.04311577934689316
random_forest,160,14,2056,adverb_ratio,0.018988741673357862
random_forest,160,14,2056,pronoun_ratio,0.02592075833314027
random_forest,160,14,2056,determiner_ratio,0.03084997859341835
random_forest,160,15,2057,word_count,0.029348521431181024
random_forest,160,15,2057,sentence_count,0.026323774022955604
random_forest,160,15,2057,type_token_ratio,0.020469053406331268
random_forest,160,15,2057,filler_count,0.00801142928206294
random_forest,160,15,2057,filler_ratio,0.030768755858095652
random_forest,160,15,2057,mean_clause_length,0.017896548114442606
random_forest,160,15,2057,content_density,0.06961569824906443
random_forest,160,15,2057,noun_ratio,0.01962144497066826
random_forest,160,15,2057,verb_ratio,0.012362020270119465
random_forest,160,15,2057,adjective_ratio,0.02051716833207327
random_forest,160,15,2057,adverb_ratio,0.011702240168112134
random_forest,160,15,2057,pronoun_ratio,0.013491397743208228
random_forest,160,15,2057,determiner_ratio,0.018750828324308105
random_forest,160,16,2058,word_count,0.021535168061056233
random_forest,160,16,2058,sentence_count,0.03356369823549604
random_forest,160,16,2058,type_token_ratio,0.016671500755102407
random_forest,160,16,2058,filler_count,0.008115269431508903
random_forest,160,16,2058,filler_ratio,0.015538795596927928
random_forest,160,16,2058,mean_clause_length,0.01204126545228803
random_forest,160,16,2058,content_density,0.044373275610903797
random_forest,160,16,2058,noun_ratio,0.014821132897863737
random_forest,160,16,2058,verb_ratio,0.012207237825117546
random_forest,160,16,2058,adjective_ratio,0.05005678836093589
random_forest,160,16,2058,adverb_ratio,0.02303792747757332
random_forest,160,16,2058,pronoun_ratio,0.028482838739860954
random_forest,160,16,2058,determiner_ratio,0.05736586336853218
random_forest,160,17,2059,word_count,0.04167796452808356
random_forest,160,17,2059,sentence_count,0.010812822210937156
random_forest,160,17,2059,type_token_ratio,0.042206984966742314
random_forest,160,17,2059,filler_count,0.013622972340370626
random_forest,160,17,2059,filler_ratio,0.023284242414395827
random_forest,160,17,2059,mean_clause_length,0.012726049827862579
random_forest,160,17,2059,content_density,0.030584849989319686
random_forest,160,17,2059,noun_ratio,0.024434831486228367
random_forest,160,17,2059,verb_ratio,0.025333223324328934
random_forest,160,17,2059,adjective_ratio,0.015443123445504626
random_forest,160,17,2059,adverb_ratio,0.019208089041770415
random_forest,160,17,2059,pronoun_ratio,0.0396204664101333
random_forest,160,17,2059,determiner_ratio,0.020071750360095092
random_forest,160,18,2060,word_count,0.03744972806536377
random_forest,160,18,2060,sentence_count,0.038882977459222916
random_forest,160,18,2060,type_token_ratio,0.012402122372333225
random_forest,160,18,2060,filler_count,0.013600632218572172
random_forest,160,18,2060,filler_ratio,0.04075587338920741
random_forest,160,18,2060,mean_clause_length,0.02636716004280117
random_forest,160,18,2060,content_density,0.026348765668420048
random_forest,160,18,2060,noun_ratio,0.018067825686766053
random_forest,160,18,2060,verb_ratio,0.013233355800533291
random_forest,160,18,2060,adjective_ratio,0.01789840813771851
random_forest,160,18,2060,adverb_ratio,0.017601568414855252
random_forest,160,18,2060,pronoun_ratio,0.022865390931623136
random_forest,160,18,2060,determiner_ratio,0.04651747178068793
random_forest,160,19,2061,word_count,0.036964869764585725
random_forest,160,19,2061,sentence_count,0.05066892087743706
random_forest,160,19,2061,type_token_ratio,0.019597872892735308
random_forest,160,19,2061,filler_count,0.012586633878659844
random_forest,160,19,2061,filler_ratio,0.0312365282707996
random_forest,160,19,2061,mean_clause_length,0.014638810104249462
random_forest,160,19,2061,content_density,0.059847159054686475
random_forest,160,19,2061,noun_ratio,0.016865444920438222
random_forest,160,19,2061,verb_ratio,0.01172372873334666
random_forest,160,19,2061,adjective_ratio,0.014805286640012127
random_forest,160,19,2061,adverb_ratio,0.01879753199157979
random_forest,160,19,2061,pronoun_ratio,0.024697091315939206
random_forest,160,19,2061,determiner_ratio,0.025006945828904274
random_forest,200,0,3042,word_count,0.03763205513091824
random_forest,200,0,3042,sentence_count,0.02077672354666712
random_forest,200,0,3042,type_token_ratio,0.03854507828687966
random_forest,200,0,3042,filler_count,0.01785885816305874
random_forest,200,0,3042,filler_ratio,0.06430087594288807
random_forest,200,0,3042,mean_clause_length,0.01598665422363297
random_forest,200,0,3042,content_density,0.062327698158014755
random_forest,200,0,3042,noun_ratio,0.017484552561812923
random_forest,200,0,3042,verb_ratio,0.024976448265260843
random_forest,200,0,3042,adjective_ratio,0.0366095354862144
random_forest,200,0,3042,adverb_ratio,0.01688434166954001
random_forest,200,0,3042,pronoun_ratio,0.01672979880530174
random_forest,200,0,3042,determiner_ratio,0.01413146661104558
random_forest,200,1,3043,word_count,0.0342452823624285
random_forest,200,1,3043,sentence_count,0.029079242399303474
random_forest,200,1,3043,type_token_ratio,0.021223104296991833
random_forest,200,1,3043,filler_count,0.015299011708751444
random_forest,200,1,3043,filler_ratio,0.039310949319173956
random_forest,200,1,3043,mean_clause_length,0.010255330145925732
random_forest,200,1,3043,content_density,0.045540537254407806
random_forest,200,1,3043,noun_ratio,0.025638324093209996
random_forest,200,1,3043,verb_ratio,0.01285620612107247
random_forest,200,1,3043,adjective_ratio,0.029106640163359055
random_forest,200,1,3043,adverb_ratio,0.017795295974733942
random_forest,200,1,3043,pronoun_ratio,0.011730393845042878
random_forest,200,1,3043,determiner_ratio,0.03025597445476554
random_forest,200,2,3044,word_count,0.021637983080199773
random_forest,200,2,3044,sentence_count,0.024358388910595368
random_forest,200,2,3044,type_token_ratio,0.037526324044641034
random_forest,200,2,3044,filler_count,0.01672218483230381
random_forest,200,2,3044,filler_ratio,0.0415840190494445
random_forest,200,2,3044,mean_clause_length,0.008495045701126478
random_forest,200,2,3044,content_density,0.04470502965463273
random_forest,200,2,3044,noun_ratio,0.014378949389310947
random_forest,200,2,3044,verb_ratio,0.02383786105636527
random_forest,200,2,3044,adjective_ratio,0.017678401466851783
random_forest,200,2,3044,adverb_ratio,0.014567976803598032
random_forest,200,2,3044,pronoun_ratio,0.02808432064136639
random_forest,200,2,3044,determiner_ratio,0.02611971858471236
random_forest,200,3,3045,word_count,0.02962367445700001
random_forest,200,3,3045,sentence_count,0.02170325489001262
random_forest,200,3,3045,type_token_ratio,0.02211822859396951
random_forest,200,3,3045,filler_count,0.0133939709374161
random_forest,200,3,3045,filler_ratio,0.040597506973231154
random_forest,200,3,3045,mean_clause_length,0.014088994160558362
random_forest,200,3,3045,content_density,0.05970559636672827
random_forest,200,3,3045,noun_ratio,0.015350070040165064
random_forest,200,3,3045,verb_ratio,0.015650185913852966
random_forest,200,3,3045,adjective_ratio,0.012112210303431918
random_forest,200,3,3045,adverb_ratio,0.024054813122980554
random_forest,200,3,3045,pronoun_ratio,0.038991707100441406
random_forest,200,3,3045,determiner_ratio,0.028351282667182433
random_forest,200,4,3046,word_count,0.021090888972950476
random_forest,200,4,3046,sentence_count,0.04250456084923636
random_forest,200,4,3046,type_token_ratio,0.01584809825088958
random_forest,200,4,3046,filler_count,0.016186925210282276
random_forest,200,4,3046,filler_ratio,0.046971359856261566
random_forest,200,4,3046,mean_clause_length,0.007308312581059795
random_forest,200,4,3046,content_density,0.04741473118810026
random_forest,200,4,3046,noun_ratio,0.011209829577685088
random_forest,200,4,3046,verb_ratio,0.015000933928301189
random_forest,200,4,3046,adjective_ratio,0.022549697903143817
random_forest,200,4,3046,adverb_ratio,0.018029209603806367
random_forest,200,4,3046,pronoun_ratio,0.029094644250362
random_forest,200,4,3046,determiner_ratio,0.028266289722339855
random_forest,200,5,3047,word_count,0.02695463525894771
random_forest,200,5,3047,sentence_count,0.0240020356358239
random_forest,200,5,3047,type_token_ratio,0.02179986326078236
random_forest,200,5,3047,filler_count,0.014339111936399246
random_forest,200,5,3047,filler_ratio,0.04602243642471772
random_forest,200,5,3047,mean_clause_length,0.014890773265580037
random_forest,200,5,3047,content_density,0.029488650624855006
random_forest,200,5,3047,noun_ratio,0.011549553670589793
random_forest,200,5,3047,verb_ratio,0.010946715392202577
random_forest,200,5,3047,adjective_ratio,0.02632787851175967
random_forest,200,5,3047,adverb_ratio,0.019682723408731322
random_forest,200,5,3047,pronoun_ratio,0.02868869576748855
random_forest,200,5,3047,determiner_ratio,0.0388347707105197
random_forest,200,6,3048,word_count,0.04509794428010423
random_forest,200,6,3048,sentence_count,0.017116571423828948
random_forest,200,6,3048,type_token_ratio,0.03204763660339817
random_forest,200,6,3048,filler_count,0.0165575642788383
random_forest,200,6,3048,filler_ratio,0.038377016850139965
random_forest,200,6,3048,mean_clause_length,0.016949935492237955
random_forest,200,6,3048,content_density,0.023251590991628747
random_forest,200,6,3048,noun_ratio,0.018779455730376073
random_forest,200,6,3048,verb_ratio,0.023397843680231744
random_forest,200,6,3048,adjective_ratio,0.0334779365667013
random_forest,200,6,3048,adverb_ratio,0.014955352774556254
random_forest,200,6,3048,pronoun_ratio,0.011200983503068565
random_forest,200,6,3048,determiner_ratio,0.031143959953111748
random_forest,200,7,3049,word_count,0.025103107665480212
random_forest,200,7,3049,sentence_count,0.026714692541509065
random_forest,200,7,3049,type_token_ratio,0.022735536034777702
random_forest,200,7,3049,filler_count,0.008487935927138323
random_forest,200,7,3049,filler_ratio,0.02925849645528918
random_forest,200,7,3049,mean_clause_length,0.00996637304179302
random_forest,200,7,3049,content_density,0.06032310563697933
random_forest,200,7,3049,noun_ratio,0.021208413686027446
random_forest,200,7,3049,verb_ratio,0.017730183226417277
random_forest,200,7,3049,adjective_ratio,0.02035074186884837
random_forest,200,7,3049,adverb_ratio,0.018372002823220632
random_forest,200,7,3049,pronoun_ratio,0.02398777415216955
random_forest,200,7,3049,determiner_ratio,0.038051511717833365
random_forest,200,8,3050,word_count,0.017353924271172144
